target_draw,draw_date,history_cutoff,period,era,consensus_ticket,actual_main_numbers,special_number,hits,m1_plus,m2_plus,m3_plus,m4_plus,m5_plus,m6_plus,n_supported_numbers,top1_score,top1_support,top6_mean_support,rank6_score,rank7_score,rank6_minus_rank7_margin,rank6_support,rank7_support,rank6_rank7_tied,top6_family_breadth_mean,top6_distinct_families,score_entropy_norm,support_concentration_hhi,top6_score_mass_fraction,minority_support_mass,strategy_disagreement,family_disagreement,top6_slots_in_43_49,top6_slots_in_1_12,winner_ranks,winner_supports,winner_min_rank,n_winners_rank_7_8,n_winners_rank_7_12,n_winners_rank_21plus,n_winners_zero_support,top6_mean_gap,winners_mean_gap,top1_missed,special_rank,best_single_strategy_hits,n_strategies_m2plus
112000093,2023-10-10,112000092,SEARCH_1117,POST_2023,4;5;6;10;21;34,3;8;17;33;34;48,11,1,1,0,0,0,0,0,39,0.333333,9,6.8333,0.143939,0.136364,0.007576,5,5,0,4.3333,8,0.858483,0.044386,0.402597,0.175325,0.858224,0.81213,0,4,4;11;17;20;37;41,0;2;6;5;9;1,4,0,1,2,1,11.667,10.0,1,14,2,3
112000094,2023-10-13,112000093,SEARCH_1117,POST_2023,3;4;10;21;26;34,1;9;13;14;28;30,31,0,0,0,0,0,0,0,41,0.310606,9,7.0,0.181818,0.151515,0.030303,5,4,0,4.3333,8,0.869232,0.04254,0.393939,0.201299,0.861566,0.827622,0,3,24;25;28;32;43;44,1;1;0;0;3;1,24,0,0,6,2,7.833,8.0,1,46,2,1
112000095,2023-10-17,112000094,SEARCH_1117,POST_2023,4;7;10;21;26;34,5;12;13;20;24;34,27,1,1,0,0,0,0,0,42,0.295455,8,7.1667,0.159091,0.151515,0.007576,4,9,0,3.8333,7,0.869629,0.042793,0.402597,0.253247,0.847495,0.840035,0,3,3;14;22;25;34;35,3;2;2;1;1;11,3,0,0,4,0,10.833,9.5,1,38,3,2
112000096,2023-10-20,112000095,SEARCH_1117,POST_2023,4;7;10;21;26;34,32;37;38;39;40;44,24,0,0,0,0,0,0,0,38,0.295455,8,7.1667,0.181818,0.181818,0.0,5,9,1,3.8333,7,0.844684,0.045848,0.404762,0.21645,0.836034,0.822812,0,3,10;20;43;46;47;48,0;0;6;0;0;2,10,0,1,4,4,11.5,6.333,1,22,2,1
112000097,2023-10-24,112000096,SEARCH_1117,POST_2023,4;7;21;26;34;38,7;29;34;41;43;49,22,2,1,1,0,0,0,0,41,0.272727,6,6.6667,0.151515,0.151515,0.0,4,5,1,4.0,6,0.88963,0.038183,0.363636,0.257576,0.860226,0.843193,0,2,4;6;8;25;39;41,4;1;8;9;2;1,4,1,1,3,0,10.0,8.0,1,36,2,6
112000098,2023-10-27,112000097,SEARCH_1117,POST_2023,4;11;18;21;34;38,6;15;22;27;28;31,24,0,0,0,0,0,0,0,37,0.310606,7,6.8333,0.181818,0.174242,0.007576,5,6,0,4.5,7,0.864737,0.041585,0.378788,0.272727,0.854231,0.830802,0,2,14;24;26;30;45;46,1;4;1;2;0;0,14,0,0,5,2,11.5,9.667,1,44,2,1
112000099,2023-10-31,112000098,SEARCH_1117,POST_2023,4;6;11;26;34;38,2;10;18;36;42;47,24,0,0,0,0,0,0,0,38,0.30303,7,7.1667,0.166667,0.166667,0.0,5,8,1,4.6667,7,0.864893,0.042559,0.393939,0.183983,0.85746,0.822962,0,3,8;11;13;17;18;31,2;3;6;1;4;8,8,1,2,1,0,11.667,15.0,1,45,3,8
112000100,2023-11-03,112000099,SEARCH_1117,POST_2023,4;6;11;26;34;38,8;20;24;28;40;48,3,0,0,0,0,0,0,0,43,0.265152,6,7.0,0.189394,0.159091,0.030303,6,4,0,4.6667,7,0.892747,0.038418,0.367965,0.305195,0.865988,0.84282,0,3,18;24;42;47;48;49,1;0;0;1;2;0,18,0,0,5,3,12.667,5.0,1,45,1,0
112000101,2023-11-07,112000100,SEARCH_1117,POST_2023,4;6;26;34;38;41,7;8;21;41;44;47,13,1,1,0,0,0,0,0,42,0.272727,6,7.3333,0.181818,0.166667,0.015152,9,5,0,4.5,7,0.894308,0.037443,0.363636,0.305195,0.874734,0.854034,0,2,6;9;10;29;35;36,3;3;1;9;1;6,6,0,2,3,0,10.0,4.167,1,39,2,6
112000102,2023-11-10,112000101,SEARCH_1117,POST_2023,4;6;11;34;38;41,2;4;6;8;11;31,26,3,1,1,1,0,0,0,41,0.310606,7,7.1667,0.166667,0.166667,0.0,5,6,1,4.6667,7,0.886896,0.038999,0.363636,0.248918,0.873357,0.847695,0,3,1;5;6;11;14;48,2;7;5;3;5;0,1,0,1,1,1,12.667,12.0,0,24,2,8
112000103,2023-11-14,112000102,SEARCH_1117,POST_2023,2;6;10;17;34;41,6;12;15;30;38;43,41,1,1,0,0,0,0,0,44,0.295455,8,6.3333,0.136364,0.121212,0.015152,5,3,0,4.5,8,0.908355,0.035091,0.331169,0.307359,0.894119,0.855755,0,3,1;8;9;20;31;32,8;1;2;5;5;3,1,1,2,2,0,4.0,6.0,0,5,3,7
112000104,2023-11-17,112000103,SEARCH_1117,POST_2023,6;10;17;30;34;41,15;30;31;34;40;45,47,2,1,1,0,0,0,0,41,0.393939,10,7.0,0.136364,0.136364,0.0,5,4,1,4.6667,7,0.885817,0.040095,0.352814,0.242424,0.874253,0.832287,0,2,3;5;22;26;27;28,2;7;3;6;2;2,3,0,0,4,0,4.667,6.167,1,36,2,6
112000105,2023-11-21,112000104,SEARCH_1117,POST_2023,6;17;30;34;38;41,16;21;26;30;37;47,31,1,1,0,0,0,0,0,38,0.272727,10,7.5,0.159091,0.136364,0.022727,7,3,0,4.6667,7,0.88194,0.038043,0.354978,0.222944,0.86579,0.836326,0,1,1;12;13;14;32;35,3;1;3;10;3;3,1,0,1,2,0,3.667,7.833,0,18,3,5
112000106,2023-11-24,112000105,SEARCH_1117,POST_2023,6;17;21;26;30;34,9;16;20;42;43;48,2,0,0,0,0,0,0,0,43,0.265152,7,7.0,0.166667,0.166667,0.0,7,5,1,4.8333,7,0.898767,0.036759,0.34632,0.287879,0.871421,0.84368,0,1,7;29;30;32;42;46,1;5;0;1;2;1,7,1,1,5,1,3.5,5.833,1,25,2,2
112000107,2023-11-28,112000106,SEARCH_1117,POST_2023,3;5;6;30;34;41,12;18;23;27;33;44,39,0,0,0,0,0,0,0,43,0.227273,6,6.3333,0.159091,0.151515,0.007576,4,6,0,4.3333,7,0.91221,0.033498,0.320346,0.268398,0.878998,0.852929,0,3,9;10;27;34;44;46,0;4;5;0;2;2,9,0,2,4,2,6.833,10.667,1,48,2,4
112000108,2023-12-01,112000107,SEARCH_1117,POST_2023,6;17;21;26;30;34,4;15;18;23;40;47,42,0,0,0,0,0,0,0,44,0.19697,8,6.6667,0.166667,0.159091,0.007576,6,8,0,4.5,7,0.916867,0.033058,0.311688,0.322511,0.879916,0.859444,0,1,10;18;22;31;38;39,3;2;2;1;2;3,10,0,1,4,0,5.5,3.167,1,32,2,4
112000109,2023-12-05,112000108,SEARCH_1117,POST_2023,6;21;26;30;34;41,10;14;30;38;42;48,37,1,1,0,0,0,0,0,45,0.234848,6,6.5,0.143939,0.143939,0.0,6,5,1,4.6667,6,0.9186,0.033227,0.311688,0.367965,0.886372,0.856512,0,1,6;7;18;26;35;44,2;1;6;5;2;1,6,1,1,3,0,5.167,6.833,1,16,2,3
112000110,2023-12-08,112000109,SEARCH_1117,POST_2023,1;5;6;30;34;40,5;8;22;27;28;29,16,1,1,0,0,0,0,0,43,0.242424,9,6.1667,0.151515,0.143939,0.007576,4,5,0,4.0,7,0.904812,0.034426,0.318182,0.272727,0.87616,0.851748,0,3,6;34;35;44;47;49,4;0;0;2;2;0,6,0,0,5,3,7.833,10.167,1,45,2,1
112000111,2023-12-12,112000110,SEARCH_1117,POST_2023,1;6;26;30;34;41,6;20;30;33;38;46,16,2,1,1,0,0,0,0,43,0.257576,7,7.0,0.181818,0.181818,0.0,4,5,1,4.8333,7,0.887787,0.038183,0.352814,0.255411,0.868158,0.837312,0,2,1;2;9;19;33;42,7;1;8;1;5;8,1,0,1,2,0,8.333,8.667,0,46,3,9
112000112,2023-12-15,112000111,SEARCH_1117,POST_2023,1;6;11;26;30;34,1;9;22;28;33;39,7,1,1,0,0,0,0,0,38,0.484848,12,7.8333,0.159091,0.151515,0.007576,5,4,0,5.0,8,0.830828,0.054328,0.461039,0.214286,0.844446,0.819776,0,3,3;35;40;44;46;48,5;0;0;0;2;0,3,0,0,5,4,7.5,7.5,1,10,1,0
112000113,2023-12-19,112000112,SEARCH_1117,POST_2023,5;6;26;30;33;34,14;18;20;26;38;48,2,1,1,0,0,0,0,0,42,0.378788,9,7.1667,0.159091,0.143939,0.015152,6,5,0,4.5,6,0.880467,0.042231,0.387446,0.272727,0.870984,0.847781,0,2,3;17;23;27;44;49,0;1;2;6;6;0,3,0,0,4,2,4.167,4.167,1,26,2,4
112000114,2023-12-22,112000113,SEARCH_1117,POST_2023,6;18;26;30;33;34,8;9;20;34;35;49,40,1,1,0,0,0,0,0,42,0.30303,7,7.0,0.174242,0.136364,0.037879,9,3,0,4.6667,7,0.879032,0.040235,0.374459,0.190476,0.869594,0.844674,0,1,3;9;31;34;38;41,1;1;4;8;2;2,3,0,1,4,0,3.333,9.667,1,29,2,2
112000115,2023-12-26,112000114,SEARCH_1117,POST_2023,6;9;20;26;30;34,8;19;28;29;30;46,10,1,1,0,0,0,0,0,43,0.234848,6,6.1667,0.166667,0.166667,0.0,6,9,1,4.6667,7,0.889742,0.037331,0.335498,0.205628,0.875804,0.838755,0,2,5;10;11;36;46;49,3;5;2;0;6;0,5,0,2,3,2,2.167,7.667,1,32,2,3
112000116,2023-12-29,112000115,SEARCH_1117,POST_2023,8;26;30;33;34;38,1;11;23;31;39;46,17,0,0,0,0,0,0,0,41,0.265152,9,7.5,0.159091,0.151515,0.007576,9,5,0,4.5,7,0.877147,0.039589,0.357143,0.162338,0.859525,0.83711,0,1,7;28;36;42;46;49,0;5;1;0;1;0,7,1,1,5,3,2.333,7.167,1,12,1,0
113000001,2024-01-02,112000116,SEARCH_1117,POST_2023,4;20;26;30;34;38,4;14;18;21;36;38,1,2,1,1,0,0,0,0,39,0.265152,9,7.3333,0.19697,0.181818,0.015152,10,4,0,4.8333,7,0.864974,0.041294,0.383117,0.218615,0.861927,0.831483,0,1,3;6;21;32;41;43,5;0;0;1;5;10,3,0,0,4,2,4.167,8.5,1,14,2,4
113000002,2024-01-05,113000001,SEARCH_1117,POST_2023,5;17;26;30;34;38,2;20;23;30;35;47,40,1,1,0,0,0,0,0,41,0.287879,10,6.6667,0.143939,0.136364,0.007576,5,5,0,4.0,7,0.892619,0.036862,0.333333,0.244589,0.869264,0.850331,0,1,1;9;25;39;46;48,1;4;0;10;0;2,1,0,1,4,2,7.667,6.5,0,18,2,4
113000003,2024-01-09,113000002,SEARCH_1117,POST_2023,5;7;20;30;34;38,12;29;31;37;44;49,3,0,0,0,0,0,0,0,44,0.25,10,6.8333,0.166667,0.159091,0.007576,5,6,0,4.3333,7,0.893796,0.037162,0.348485,0.242424,0.874702,0.861416,0,2,23;28;35;39;44;49,1;1;0;2;2;1,23,0,0,6,1,6.0,8.333,1,10,2,2
113000004,2024-01-12,113000003,SEARCH_1117,POST_2023,4;5;20;30;34;38,4;25;29;38;42;46,6,2,1,1,0,0,0,0,42,0.227273,6,6.5,0.159091,0.159091,0.0,9,6,1,4.0,7,0.897294,0.036309,0.341991,0.277056,0.872577,0.864203,0,2,2;6;12;13;18;49,5;7;5;9;2;0,2,0,1,1,1,4.333,11.667,1,16,2,7
113000005,2024-01-16,113000004,SEARCH_1117,POST_2023,5;7;20;26;30;38,1;3;20;21;36;40,44,1,1,0,0,0,0,0,38,0.318182,9,7.5,0.174242,0.166667,0.007576,9,6,0,4.3333,7,0.867818,0.041369,0.374459,0.244589,0.846899,0.834264,0,2,1;10;19;22;23;39,0;3;9;2;4;5,1,0,1,3,1,7.667,9.5,0,24,2,5
113000006,2024-01-19,113000005,HELDOUT_300,POST_2023,7;13;20;26;30;38,1;3;7;19;31;46,40,1,1,0,0,0,0,0,43,0.318182,9,7.3333,0.166667,0.159091,0.007576,5,5,0,4.8333,8,0.888823,0.039261,0.37013,0.309524,0.867071,0.839862,0,1,2;13;22;23;29;33,2;1;6;2;2;5,2,0,0,4,0,10.667,5.833,1,32,2,3
113000007,2024-01-23,113000006,HELDOUT_300,POST_2023,1;13;20;26;30;38,2;14;17;26;27;47,4,1,1,0,0,0,0,0,40,0.318182,9,7.3333,0.174242,0.159091,0.015152,7,4,0,4.6667,8,0.867565,0.042428,0.387446,0.220779,0.862872,0.830044,0,1,6;8;24;37;41;45,1;0;6;7;0;1,6,1,1,4,2,8.167,11.5,1,14,2,1
113000008,2024-01-26,113000007,HELDOUT_300,POST_2023,1;5;11;13;20;26,2;11;20;34;46;47,40,2,1,1,0,0,0,0,41,0.318182,10,5.8333,0.166667,0.159091,0.007576,5,6,0,3.5,7,0.878784,0.03942,0.339827,0.21645,0.863887,0.835786,0,3,1;6;8;10;29;33,3;5;10;7;4;2,1,1,2,2,0,9.5,4.167,0,49,3,11
113000009,2024-01-30,113000008,HELDOUT_300,POST_2023,2;5;13;20;30;34,7;19;30;38;40;45,27,1,1,0,0,0,0,0,39,0.393939,9,7.3333,0.159091,0.136364,0.022727,4,3,0,4.8333,8,0.853913,0.047029,0.417749,0.17316,0.86055,0.820338,0,2,5;14;15;34;42;49,3;0;7;7;0;2,5,0,0,3,2,9.167,7.167,1,27,2,5
113000010,2024-02-02,113000009,HELDOUT_300,POST_2023,2;13;20;30;34;38,5;9;25;35;38;39,24,1,1,0,0,0,0,0,44,0.348485,10,7.8333,0.166667,0.136364,0.030303,4,3,0,5.0,8,0.887308,0.042053,0.404762,0.313853,0.864742,0.843063,0,1,3;8;20;32;39;45,3;0;4;1;10;3,3,1,1,3,1,6.5,8.833,1,26,2,4
113000011,2024-02-06,113000010,HELDOUT_300,POST_2023,2;5;20;30;34;38,14;19;23;26;34;40,5,1,1,0,0,0,0,0,41,0.30303,7,7.5,0.174242,0.159091,0.015152,9,5,0,4.5,8,0.868915,0.043627,0.41342,0.255411,0.864811,0.839899,0,2,5;14;22;23;25;43,0;2;2;3;7;5,5,0,0,4,1,2.167,4.0,1,4,3,6
113000012,2024-02-07,113000011,HELDOUT_300,POST_2023,4;14;20;30;34;38,20;22;31;34;35;37,7,2,1,1,0,0,0,0,42,0.356061,11,8.3333,0.181818,0.166667,0.015152,4,5,0,5.0,8,0.856539,0.046991,0.4329,0.30303,0.830768,0.810778,0,1,2;4;31;37;41;48,8;1;0;8;1;1,2,0,0,4,1,3.167,6.333,1,17,2,7
113000013,2024-02-08,113000012,HELDOUT_300,POST_2023,5;13;20;30;34;38,5;8;25;31;39;47,22,1,1,0,0,0,0,0,45,0.424242,11,8.0,0.166667,0.166667,0.0,4,4,1,4.5,7,0.872837,0.046129,0.415584,0.296537,0.844002,0.842509,0,1,6;9;17;21;43;49,4;2;4;6;0;1,6,0,1,3,1,7.667,4.833,1,36,2,4
113000014,2024-02-09,113000013,HELDOUT_300,POST_2023,11;13;20;30;31;34,3;7;16;20;25;30,37,2,1,1,0,0,0,0,40,0.393939,9,7.3333,0.174242,0.174242,0.0,4,9,1,4.6667,8,0.86407,0.04492,0.411255,0.294372,0.83698,0.814233,0,1,1;4;21;24;41;42,0;0;3;9;3;7,1,0,0,4,2,8.5,7.5,0,22,2,7
113000015,2024-02-10,113000014,HELDOUT_300,POST_2023,10;13;20;30;34;38,5;6;11;13;28;34,4,2,1,1,0,0,0,0,40,0.371212,9,8.0,0.174242,0.166667,0.007576,4,6,0,4.5,7,0.855577,0.046438,0.422078,0.222944,0.828935,0.825984,0,1,2;4;10;15;24;37,1;2;3;6;1;11,2,0,1,2,0,11.333,14.0,1,41,2,5
113000016,2024-02-11,113000015,HELDOUT_300,POST_2023,10;14;20;30;34;38,11;13;23;29;44;45,27,0,0,0,0,0,0,0,39,0.401515,10,8.3333,0.166667,0.159091,0.007576,9,6,0,5.0,7,0.847837,0.048547,0.437229,0.251082,0.824887,0.82949,0,1,19;25;31;32;37;45,2;1;0;1;1;4,19,0,0,5,1,6.5,6.5,1,22,2,2
113000017,2024-02-12,113000016,HELDOUT_300,POST_2023,10;17;20;30;32;34,16;22;37;46;47;49,4,0,0,0,0,0,0,0,37,0.356061,9,8.1667,0.181818,0.159091,0.022727,9,4,0,4.3333,7,0.843797,0.047169,0.426407,0.220779,0.816628,0.830162,0,1,31;33;35;36;37;44,1;0;1;1;2;2,31,0,0,6,1,13.167,6.667,1,40,2,3
113000018,2024-02-13,113000017,HELDOUT_300,POST_2023,10;20;24;30;31;38,2;3;6;39;44;47,34,0,0,0,0,0,0,0,36,0.356061,8,7.0,0.159091,0.136364,0.022727,7,6,0,4.6667,8,0.860483,0.042512,0.376623,0.205628,0.853312,0.817661,0,1,9;18;31;32;33;38,3;0;1;1;1;6,9,0,1,4,1,13.333,4.167,1,7,2,1
113000019,2024-02-14,113000018,HELDOUT_300,POST_2023,10;20;24;30;37;38,7;12;19;26;32;39,44,0,0,0,0,0,0,0,43,0.333333,8,6.6667,0.159091,0.143939,0.015152,5,6,0,4.1667,8,0.883644,0.04047,0.380952,0.264069,0.86251,0.835319,0,1,8;30;33;41;45;46,1;0;0;1;7;1,8,1,1,5,2,13.667,12.833,1,37,2,1
113000020,2024-02-15,113000019,HELDOUT_300,POST_2023,10;20;24;30;38;41,4;8;18;19;20;33,3,1,1,0,0,0,0,0,44,0.242424,6,7.0,0.136364,0.136364,0.0,9,4,1,4.0,6,0.904952,0.035803,0.34632,0.244589,0.878662,0.859065,0,1,2;13;17;20;28;47,1;0;2;3;6;3,2,0,0,2,1,20.0,12.167,1,14,2,2
113000021,2024-02-16,113000020,HELDOUT_300,POST_2023,8;10;20;24;38;41,19;24;33;42;43;45,16,1,1,0,0,0,0,0,42,0.265152,7,6.8333,0.151515,0.151515,0.0,6,6,1,4.0,7,0.896154,0.036815,0.348485,0.341991,0.872828,0.850739,0,2,6;10;23;29;30;39,3;6;1;1;3;4,6,0,1,4,0,19.0,15.333,1,40,3,6
113000022,2024-02-17,113000021,HELDOUT_300,POST_2023,10;15;19;20;30;38,4;5;20;27;32;40,6,1,1,0,0,0,0,0,43,0.272727,7,6.5,0.166667,0.151515,0.015152,7,5,0,4.3333,7,0.885208,0.040067,0.380952,0.305195,0.863899,0.840153,0,1,2;17;22;25;32;40,1;1;7;1;4;3,2,0,0,4,0,13.667,6.667,1,34,2,2
113000023,2024-02-18,113000022,HELDOUT_300,POST_2023,8;10;20;30;31;38,6;12;24;32;36;44,45,0,0,0,0,0,0,0,42,0.287879,8,6.3333,0.143939,0.136364,0.007576,8,3,0,4.3333,8,0.901719,0.035944,0.339827,0.220779,0.881565,0.854931,0,2,14;21;22;26;36;43,0;1;3;3;4;2,14,0,0,5,1,11.0,5.833,1,32,3,3
113000024,2024-02-19,113000023,HELDOUT_300,POST_2023,6;10;15;19;20;38,2;10;17;32;38;48,8,2,1,1,0,0,0,0,41,0.272727,7,6.6667,0.159091,0.143939,0.015152,5,5,0,4.3333,7,0.882282,0.039392,0.380952,0.253247,0.87668,0.855061,0,2,4;5;14;16;31;36,2;5;4;2;8;2,4,0,0,2,0,13.833,16.0,1,20,2,5
113000025,2024-02-20,113000024,HELDOUT_300,POST_2023,2;5;10;15;20;38,6;8;17;27;34;46,25,0,0,0,0,0,0,0,44,0.265152,7,5.5,0.159091,0.136364,0.022727,4,4,0,3.8333,8,0.904467,0.035597,0.344156,0.24026,0.889625,0.866018,0,3,11;12;23;26;39;43,1;3;5;1;2;4,11,0,2,4,0,7.0,4.833,1,31,2,2
113000026,2024-02-21,113000025,HELDOUT_300,POST_2023,6;8;15;20;30;34,13;21;25;27;31;43,47,0,0,0,0,0,0,0,43,0.393939,10,7.6667,0.159091,0.151515,0.007576,10,4,0,4.3333,7,0.873007,0.04478,0.409091,0.242424,0.856613,0.857416,0,2,7;25;31;32;36;42,4;2;2;1;1;1,7,1,1,5,0,8.833,10.333,1,29,2,3
113000027,2024-02-22,113000026,HELDOUT_300,POST_2023,8;10;15;16;20;34,9;11;18;31;39;46,5,0,0,0,0,0,0,0,42,0.287879,7,6.3333,0.166667,0.159091,0.007576,4,7,0,4.1667,8,0.892893,0.03808,0.363636,0.270563,0.877199,0.856806,0,2,16;20;21;24;30;48,2;2;2;3;0;4,16,0,0,4,1,9.5,7.667,1,43,2,4
113000028,2024-02-23,113000027,HELDOUT_300,POST_2023,3;8;15;20;30;31,3;8;9;21;34;49,22,2,1,1,0,0,0,0,42,0.242424,6,5.8333,0.174242,0.151515,0.022727,4,6,0,4.1667,8,0.900167,0.035794,0.341991,0.272727,0.878915,0.848037,0,2,2;6;11;19;42;43,5;4;3;0;6;2,2,0,1,2,1,11.667,5.0,1,37,2,5
113000029,2024-02-24,113000028,HELDOUT_300,POST_2023,1;8;15;20;31;38,8;15;21;27;46;48,31,2,1,1,0,0,0,0,41,0.287879,8,6.5,0.151515,0.151515,0.0,6,7,1,4.1667,7,0.885726,0.038221,0.350649,0.229437,0.869601,0.842532,0,2,1;5;12;13;44;49,8;7;0;4;7;0,1,0,1,2,2,12.5,8.167,0,4,3,5
113000030,2024-02-27,113000029,HELDOUT_300,POST_2023,1;4;8;13;20;31,7;15;17;29;41;42,28,0,0,0,0,0,0,0,43,0.416667,10,5.8333,0.136364,0.136364,0.0,3,5,1,3.8333,8,0.882699,0.043075,0.376623,0.264069,0.869037,0.847302,0,3,11;20;24;28;42;46,0;2;5;1;8;1,11,0,1,4,1,8.0,14.167,1,19,2,6
113000031,2024-03-01,113000030,HELDOUT_300,POST_2023,1;8;17;20;27;46,1;29;30;39;46;47,17,2,1,1,0,0,0,0,45,0.348485,8,6.6667,0.128788,0.128788,0.0,4,5,1,4.1667,8,0.899652,0.039364,0.365801,0.290043,0.88399,0.858285,1,2,2;5;13;29;30;36,6;3;2;1;10;6,2,0,0,3,0,6.833,10.333,1,6,3,7
113000032,2024-03-05,113000031,HELDOUT_300,POST_2023,8;16;17;20;21;46,10;15;21;24;26;38,37,1,1,0,0,0,0,0,42,0.378788,9,6.8333,0.143939,0.136364,0.007576,5,3,0,4.1667,7,0.886413,0.040226,0.357143,0.248918,0.875531,0.853493,1,1,5;8;21;26;37;49,3;1;5;3;1;0,5,1,1,4,1,5.667,7.167,1,48,2,4
113000033,2024-03-08,113000032,HELDOUT_300,POST_2023,8;10;16;20;21;46,7;26;27;29;36;40,32,0,0,0,0,0,0,0,45,0.340909,8,6.3333,0.143939,0.128788,0.015152,9,4,0,4.0,7,0.904249,0.037424,0.348485,0.331169,0.883325,0.868922,1,2,8;18;27;38;41;49,2;1;5;1;2;0,8,1,1,4,1,5.833,5.167,1,48,2,2
113000034,2024-03-12,113000033,HELDOUT_300,POST_2023,2;8;13;16;20;27,3;13;22;27;45;49,17,2,1,1,0,0,0,0,38,0.348485,8,5.8333,0.159091,0.151515,0.007576,4,9,0,3.8333,8,0.87004,0.041051,0.367965,0.181818,0.878664,0.841812,0,2,3;6;15;34;37;39,0;4;5;8;1;2,3,0,0,3,1,8.833,8.5,1,23,2,4
113000035,2024-03-15,113000034,HELDOUT_300,POST_2023,3;8;10;16;20;27,8;18;33;37;40;43,31,1,1,0,0,0,0,0,41,0.340909,8,5.6667,0.159091,0.159091,0.0,4,5,1,3.5,7,0.883874,0.039214,0.354978,0.190476,0.889209,0.862113,0,3,1;26;28;39;45;49,8;0;2;1;0;3,1,0,0,5,2,7.0,9.5,0,15,1,0
113000036,2024-03-19,113000035,HELDOUT_300,POST_2023,8;14;16;20;27;46,8;14;19;20;21;36,28,3,1,1,1,0,0,0,45,0.431818,10,6.8333,0.143939,0.136364,0.007576,4,3,0,4.1667,7,0.901831,0.04062,0.365801,0.30303,0.889029,0.874276,1,1,1;3;6;8;10;48,10;4;4;5;4;0,1,1,2,1,1,11.0,10.333,0,23,3,11
113000037,2024-03-22,113000036,HELDOUT_300,POST_2023,8;10;13;16;20;27,4;16;38;40;41;48,35,1,1,0,0,0,0,0,41,0.462121,11,6.8333,0.128788,0.128788,0.0,4,4,1,4.1667,8,0.867412,0.047338,0.41342,0.277056,0.868374,0.841761,0,2,3;8;14;30;39;40,3;7;4;1;4;1,3,1,1,3,0,5.5,9.5,1,25,2,7
113000038,2024-03-26,113000037,HELDOUT_300,POST_2023,8;10;12;20;21;27,6;19;21;29;32;46,11,1,1,0,0,0,0,0,42,0.409091,10,5.8333,0.136364,0.136364,0.0,3,7,1,3.6667,7,0.885192,0.041594,0.372294,0.244589,0.878612,0.84932,0,3,4;10;11;26;33;48,1;2;5;5;0;9,4,0,2,3,1,5.167,7.167,1,37,3,6
113000039,2024-03-29,113000038,HELDOUT_300,POST_2023,6;8;12;19;20;21,2;3;13;15;43;48,1,0,0,0,0,0,0,0,43,0.386364,10,6.1667,0.143939,0.143939,0.0,4,6,1,4.0,7,0.893579,0.039776,0.359307,0.277056,0.879774,0.859659,0,3,9;13;15;25;30;42,3;2;3;3;2;1,9,0,1,3,0,4.167,6.333,1,12,4,5
113000040,2024-04-02,113000039,HELDOUT_300,POST_2023,2;3;8;10;12;20,27;32;38;39;46;49,24,0,0,0,0,0,0,0,43,0.348485,9,5.1667,0.166667,0.136364,0.030303,4,5,0,3.1667,8,0.892858,0.038183,0.348485,0.225108,0.886786,0.860825,0,5,13;14;15;34;43;47,5;0;5;2;9;1,13,0,0,3,1,5.833,4.667,1,23,3,5
113000041,2024-04-05,113000040,HELDOUT_300,POST_2023,8;10;19;21;27;38,4;31;35;38;40;48,18,1,1,0,0,0,0,0,40,0.378788,9,6.8333,0.151515,0.143939,0.007576,7,4,0,4.5,7,0.872838,0.042156,0.37013,0.227273,0.867079,0.831017,0,2,6;23;33;36;41;46,0;0;5;7;1;2,6,0,0,5,2,3.667,9.0,1,31,3,2
113000042,2024-04-09,113000041,HELDOUT_300,POST_2023,8;10;12;20;27;38,3;16;17;19;22;26,1,0,0,0,0,0,0,0,41,0.340909,8,6.6667,0.159091,0.151515,0.007576,6,4,0,4.1667,7,0.870569,0.041856,0.376623,0.181818,0.87564,0.844246,0,3,12;13;17;26;33;37,2;4;2;3;1;1,12,0,1,3,0,7.333,6.833,1,42,2,3
113000043,2024-04-12,113000042,HELDOUT_300,POST_2023,3;5;8;12;19;38,3;5;12;15;17;39,24,3,1,1,1,0,0,0,41,0.280303,8,6.5,0.174242,0.166667,0.007576,4,8,0,4.0,8,0.881525,0.039533,0.376623,0.244589,0.884151,0.859624,0,4,3;5;6;22;28;30,5;4;6;2;2;2,3,0,0,3,0,8.667,8.333,1,24,3,7
113000044,2024-04-16,113000043,HELDOUT_300,POST_2023,3;8;10;19;23;38,5;8;17;33;35;40,10,1,1,0,0,0,0,0,43,0.356061,8,6.6667,0.136364,0.136364,0.0,3,8,1,3.8333,8,0.884629,0.040929,0.383117,0.268398,0.879253,0.862526,0,3,3;9;23;26;38;47,3;6;1;0;1;4,3,0,1,4,1,9.0,4.167,1,6,2,1
113000045,2024-04-19,113000044,HELDOUT_300,POST_2023,3;8;17;19;20;38,7;10;16;22;31;46,42,0,0,0,0,0,0,0,44,0.265152,9,6.6667,0.151515,0.136364,0.015152,5,3,0,4.5,7,0.89603,0.037556,0.354978,0.222944,0.883257,0.867239,0,2,8;12;30;35;46;48,0;3;1;1;0;5,8,1,2,4,2,3.333,6.667,1,19,2,1
